t2.large,2
c5d.large,2
m4.large,2
c4.large,2
c3.large,2
m5d.large,2
r4.large,2
r3.large,2
m5.large,2
i3.large,2
c5.xlarge,4
r3.xlarge,4
c3.xlarge,4
m5d.xlarge,4
t2.xlarge,4
r4.2xlarge,8
